pais,id_cliente,data_pedido,data_chegada,tipo_compra,numero_pedido,tamanho_pacote,unidades,custo_empacotamento,custo_envio,tipo_desconto,categoria,tipo_consumo,tipo_cliente,custo_produto
Brasil,700754953,2004-01-07,2004-01-19,Normal,98088892,Pacote grande,3,3.0,3.45,Sem desconto,CD,Alto Consumo,B2C,6.45
Brasil,726340910,2000-03-25,2000-04-02,Normal,98093905,Pacote grande,2,2.0,4.75,Cyber Monday,CD,Alto Consumo,B2B,6.75
Brasil,741101105,2015-04-09,2015-04-19,Normal,98071029,Pacote grande,1,1.0,6.68,Sem desconto,CD,Alto Consumo,B2B,7.68
Brasil,794332386,2015-05-26,2015-06-11,Normal,98070709,Pacote grande,1,2.0,3.1,Black Friday,CD,Alto Consumo,B2C,5.1
Brasil,833567577,2012-06-08,2012-06-18,Devolução,98076472,Pacote grande,2,2.0,3.0,Sem desconto,CD,Alto Consumo,B2C,5.0
Brasil,892235684,2003-02-28,2003-03-14,Normal,98090071,Pacote grande,1,3.0,3.58,Cyber Monday,CD,Alto Consumo,B2B,6.58
Brasil,898039697,2007-05-30,2007-06-20,Normal,98084382,Pacote grande,2,1.0,5.84,Sem desconto,CD,Alto Consumo,B2B,6.84
Brasil,898039697,2010-02-06,2016-03-08,Normal,98080522,Pacote grande,2,2.0,5.75,Sem desconto,CD,Alto Consumo,B2B,7.75
Chile,150909215,2003-03-06,2003-03-27,Normal,98090045,Pacote grande,2,1.0,5.99,Black Friday,CD,Alto Consumo,B2B,6.99
Chile,172950136,2005-02-23,2005-03-09,Normal,98087405,Pacote grande,3,1.0,5.2,Sem desconto,CD,Alto Consumo,B2C,6.2
Chile,272385252,2010-02-07,2010-02-25,Devolução,98080508,Pacote grande,1,2.0,6.58,Sem desconto,CD,Alto Consumo,B2C,8.58
Chile,306217163,2015-09-01,2015-09-21,Normal,98070070,Pacote grande,3,3.0,6.89,Sem desconto,CD,Alto Consumo,B2B,9.89
Chile,331154749,2010-10-10,2016-05-03,Normal,98079323,Pacote grande,3,2.0,4.45,Sem desconto,CD,Alto Consumo,B2B,6.45
Chile,361586823,2015-05-03,2015-05-21,Normal,98070861,Pacote grande,2,1.0,4.73,Black Friday,CD,Alto Consumo,B2C,5.73
Chile,391506118,2003-01-03,2003-01-24,Normal,98090263,Pacote grande,2,3.0,6.58,Black Friday,CD,Alto Consumo,B2C,9.58
Chile,438776540,2010-11-17,2016-05-09,Normal,98079139,Pacote grande,1,1.0,5.14,Cyber Monday,CD,Alto Consumo,B2C,6.14
Chile,452241159,2012-06-20,2012-07-06,Normal,98076421,Pacote grande,1,1.0,6.12,Sem desconto,CD,Alto Consumo,B2C,7.12
Chile,487583305,2011-06-21,2011-07-13,Devolução,98078133,Pacote grande,2,1.0,6.58,Sem desconto,CD,Alto Consumo,B2C,7.58
Chile,514668821,2014-06-22,2017-05-08,Normal,98072789,Pacote grande,3,2.0,4.55,Sem desconto,CD,Alto Consumo,B2C,6.55
Chile,531720979,2002-10-24,2002-11-05,Normal,98090488,Pacote grande,1,3.0,4.86,Cyber Monday,CD,Alto Consumo,B2C,7.86
Chile,531720979,2005-10-03,2005-10-21,Devolução,98086620,Pacote grande,3,2.0,4.61,Sem desconto,CD,Alto Consumo,B2C,6.61
Chile,555364119,2005-01-25,2005-02-03,Normal,98087501,Pacote grande,1,1.0,6.89,Cyber Monday,CD,Alto Consumo,B2C,7.89
Chile,615575696,2000-02-11,2000-02-21,Normal,98094059,Pacote grande,3,2.0,6.61,Black Friday,CD,Alto Consumo,B2B,8.61
Chile,618976416,2009-10-23,2009-11-13,Devolução,98081019,Pacote grande,2,2.0,6.2,Liquidação,CD,Alto Consumo,B2B,8.2
Chile,619383446,2000-05-19,2000-06-04,Normal,98093731,Pacote grande,2,2.0,4.73,Cyber Monday,CD,Alto Consumo,B2C,6.73
Chile,645012493,2014-05-29,2014-06-06,Normal,98072918,Pacote grande,3,1.0,4.36,Black Friday,CD,Alto Consumo,B2C,5.36
Chile,702980227,2005-06-01,2005-06-20,Normal,98087054,Pacote grande,3,3.0,3.9,Sem desconto,CD,Alto Consumo,B2C,6.9
Chile,741101105,2010-11-14,2010-12-04,Normal,98079174,Pacote grande,3,1.0,6.58,Sem desconto,CD,Alto Consumo,B2B,7.58
Chile,749092605,2000-11-24,2000-12-15,Normal,98093022,Pacote grande,2,2.0,3.88,Sem desconto,CD,Alto Consumo,B2B,5.88
Chile,756679382,2014-05-02,2014-05-18,Normal,98073054,Pacote grande,1,3.0,3.25,Black Friday,CD,Alto Consumo,B2C,6.25
Chile,761266512,2005-11-14,2005-11-27,Normal,98086456,Pacote grande,3,3.0,3.99,Sem desconto,CD,Alto Consumo,B2C,6.99
Chile,794504735,2015-09-02,2015-09-19,Normal,98070059,Pacote grande,3,1.0,3.14,Sem desconto,CD,Alto Consumo,B2B,4.140000000000001
Chile,833567577,2008-04-07,2008-04-23,Normal,98083232,Pacote grande,3,1.0,6.9,Sem desconto,CD,Alto Consumo,B2C,7.9
Chile,870227408,2009-10-05,2009-10-18,Devolução,98081106,Pacote grande,3,2.0,6.61,Black Friday,CD,Alto Consumo,B2C,8.61
Colômbia,162383747,2013-03-08,2016-12-19,Normal,98075147,Pacote grande,1,3.0,5.55,Sem desconto,CD,Alto Consumo,B2C,8.55
Colômbia,162737049,2011-05-30,2016-07-11,Normal,98078243,Pacote grande,3,3.0,6.45,Sem desconto,CD,Alto Consumo,B2C,9.45
Colômbia,216955161,2010-01-07,2016-02-28,Normal,98080672,Pacote grande,3,3.0,3.22,Cyber Monday,CD,Alto Consumo,B2C,6.220000000000001
Colômbia,220834258,2005-12-02,2005-12-20,Devolução,98086382,Pacote grande,2,1.0,6.14,Sem desconto,CD,Alto Consumo,B2B,7.14
Colômbia,272491500,2014-08-09,2014-08-18,Devolução,98072482,Pacote grande,1,3.0,4.58,Data especial,CD,Alto Consumo,B2C,7.58
Colômbia,293195079,2010-07-08,2010-07-24,Normal,98079773,Pacote grande,1,2.0,3.55,Sem desconto,CD,Alto Consumo,B2B,5.55
Colômbia,356712807,2011-07-15,2011-08-06,Normal,98078011,Pacote grande,1,1.0,3.99,Sem desconto,CD,Alto Consumo,B2C,4.99
Colômbia,360318072,2004-12-20,2005-01-05,Normal,98087640,Pacote grande,3,2.0,5.55,Black Friday,CD,Alto Consumo,B2C,7.55
Colômbia,361586823,2007-12-05,2007-12-14,Normal,98083671,Pacote grande,1,2.0,3.14,Sem desconto,CD,Alto Consumo,B2C,5.140000000000001
Colômbia,369207282,2002-06-26,2002-07-17,Normal,98090915,Pacote grande,2,1.0,6.55,Cyber Monday,CD,Alto Consumo,B2C,7.55
Colômbia,370008934,2009-12-27,2016-02-20,Normal,98080725,Pacote grande,1,2.0,3.36,Liquidação,CD,Alto Consumo,B2B,5.359999999999999
Colômbia,391506118,2012-08-25,2012-09-15,Normal,98076123,Pacote grande,1,1.0,6.89,Liquidação,CD,Alto Consumo,B2C,7.89
Colômbia,416232977,2010-08-26,2010-09-10,Normal,98079539,Pacote grande,2,2.0,6.36,Black Friday,CD,Alto Consumo,B2C,8.36
Colômbia,471492301,2013-08-14,2013-08-29,Devolução,98074384,Pacote grande,3,1.0,3.58,Cyber Monday,CD,Alto Consumo,B2C,4.58
Colômbia,548390931,2000-06-04,2000-06-24,Normal,98093670,Pacote grande,1,2.0,4.45,Cyber Monday,CD,Alto Consumo,B2B,6.45
Colômbia,550048793,2009-02-22,2009-03-06,Normal,98082030,Pacote grande,3,1.0,5.22,Sem desconto,CD,Alto Consumo,B2C,6.22
Colômbia,579229937,2005-04-09,2005-04-26,Normal,98087230,Pacote grande,2,2.0,6.88,Sem desconto,CD,Alto Consumo,B2C,8.879999999999999
Colômbia,582922821,2012-10-17,2012-10-28,Normal,98075843,Pacote grande,1,3.0,5.9,Sem desconto,CD,Alto Consumo,B2C,8.9
Colômbia,582922821,2014-08-03,2014-08-20,Normal,98072518,Pacote grande,2,2.0,3.2,Sem desconto,CD,Alto Consumo,B2C,5.2
Colômbia,596465578,2007-08-21,2007-09-03,Normal,98084086,Pacote grande,1,3.0,5.99,Sem desconto,CD,Alto Consumo,B2C,8.99
Colômbia,598384221,2011-12-06,2011-12-17,Normal,98077345,Pacote grande,3,1.0,4.33,Sem desconto,CD,Alto Consumo,B2B,5.33
Colômbia,659361408,2002-02-28,2002-03-19,Normal,98091373,Pacote grande,1,3.0,4.45,Cyber Monday,CD,Alto Consumo,B2B,7.45
Colômbia,677383648,2015-06-14,2015-06-28,Normal,98070583,Pacote grande,2,3.0,4.99,Cyber Monday,CD,Alto Consumo,B2C,7.99
Colômbia,726340910,2007-07-30,2007-08-07,Normal,98084153,Pacote grande,3,2.0,6.86,Cyber Monday,CD,Alto Consumo,B2B,8.86
Colômbia,792787007,2014-02-22,2014-03-06,Normal,98073449,Pacote grande,2,1.0,4.33,Sem desconto,CD,Alto Consumo,B2B,5.33
Colômbia,794332386,2012-12-27,2013-01-17,Devolução,98075511,Pacote grande,1,1.0,3.58,Cyber Monday,CD,Alto Consumo,B2C,4.58
Colômbia,794504735,2002-07-16,2002-07-31,Normal,98090845,Pacote grande,2,1.0,4.36,Cyber Monday,CD,Alto Consumo,B2B,5.36
Colômbia,819761666,2008-03-07,2008-03-25,Normal,98083353,Pacote grande,3,3.0,4.2,Cyber Monday,CD,Alto Consumo,B2B,7.2
Colômbia,841860903,2010-10-20,2016-05-06,Normal,98079293,Pacote grande,1,1.0,4.68,Sem desconto,CD,Alto Consumo,B2B,5.68
Colômbia,892235684,2000-09-11,2000-09-24,Normal,98093300,Pacote grande,2,1.0,6.99,Sem desconto,CD,Alto Consumo,B2B,7.99
Equador,150909215,2002-03-16,2002-03-29,Normal,98091309,Pacote grande,3,3.0,3.86,Sem desconto,CD,Alto Consumo,B2B,6.859999999999999
Equador,162761785,2014-06-02,2014-06-22,Devolução,98072883,Pacote grande,3,1.0,5.45,Black Friday,CD,Alto Consumo,B2C,6.45
Equador,194398828,2004-12-12,2004-12-29,Normal,98087663,Pacote grande,2,2.0,3.61,Sem desconto,CD,Alto Consumo,B2B,5.609999999999999
Equador,306217163,2009-01-24,2009-02-07,Devolução,98082144,Pacote grande,3,3.0,4.99,Liquidação,CD,Alto Consumo,B2B,7.99
Equador,318601696,2012-06-30,2012-07-18,Normal,98076373,Pacote grande,3,1.0,3.55,Sem desconto,CD,Alto Consumo,B2B,4.55
Equador,331154749,2010-03-14,2016-03-15,Normal,98080334,Pacote grande,2,2.0,4.45,Sem desconto,CD,Alto Consumo,B2B,6.45
Equador,353597252,2009-01-25,2009-02-12,Normal,98082137,Pacote grande,2,1.0,6.33,Sem desconto,CD,Alto Consumo,B2C,7.33
Equador,356602040,2004-01-02,2004-01-23,Normal,98088919,Pacote grande,1,3.0,5.58,Sem desconto,CD,Alto Consumo,B2C,8.58
Equador,391506118,2014-06-06,2014-06-20,Normal,98072863,Pacote grande,1,2.0,5.0,Sem desconto,CD,Alto Consumo,B2C,7.0
Equador,414997525,2001-10-16,2001-11-07,Normal,98091885,Pacote grande,3,2.0,4.14,Cyber Monday,CD,Alto Consumo,B2B,6.14
Equador,427542511,2012-06-07,2016-10-19,Normal,98076489,Pacote grande,2,3.0,6.58,Sem desconto,CD,Alto Consumo,B2B,9.58
Equador,454188032,2015-11-14,2017-12-30,Normal,98069570,Pacote grande,2,3.0,6.88,Sem desconto,CD,Alto Consumo,B2C,9.879999999999999
Equador,465708582,2013-06-09,2013-06-23,Devolução,98074688,Pacote grande,3,2.0,3.58,Black Friday,CD,Alto Consumo,B2C,5.58
Equador,541065853,2005-05-03,2005-05-16,Normal,98087149,Pacote grande,1,1.0,5.65,Sem desconto,CD,Alto Consumo,B2C,6.65
Equador,541065853,2012-03-13,2012-03-25,Normal,98076887,Pacote grande,3,3.0,5.61,Sem desconto,CD,Alto Consumo,B2C,8.61
Equador,548390931,2009-05-24,2009-06-12,Devolução,98081681,Pacote grande,1,1.0,4.0,Sem desconto,CD,Alto Consumo,B2B,5.0
Equador,602784752,2002-11-02,2002-11-14,Normal,98090466,Pacote grande,2,2.0,5.99,Cyber Monday,CD,Alto Consumo,B2C,7.99
Equador,619383446,2004-02-27,2004-03-12,Normal,98088701,Pacote grande,2,2.0,4.45,Cyber Monday,CD,Alto Consumo,B2C,6.45
Equador,675665654,2003-01-19,2003-02-02,Normal,98090191,Pacote grande,2,1.0,4.33,Cyber Monday,CD,Alto Consumo,B2B,5.33
Equador,680594379,2007-09-22,2007-10-07,Normal,98083959,Pacote grande,3,2.0,4.22,Sem desconto,CD,Alto Consumo,B2C,6.22
Equador,705211779,2006-08-17,2006-09-03,Normal,98085444,Pacote grande,1,3.0,3.22,Sem desconto,CD,Alto Consumo,B2C,6.220000000000001
Equador,705211779,2013-06-16,2013-07-01,Normal,98074661,Pacote grande,2,3.0,5.9,Cyber Monday,CD,Alto Consumo,B2C,8.9
Equador,720465100,2011-01-11,2011-02-02,Normal,98078904,Pacote grande,1,1.0,5.86,Sem desconto,CD,Alto Consumo,B2C,6.86
Equador,741101105,2010-11-03,2010-11-23,Normal,98079214,Pacote grande,1,3.0,6.68,Cyber Monday,CD,Alto Consumo,B2B,9.68
Equador,819761666,2000-11-14,2000-12-04,Normal,98093065,Pacote grande,3,3.0,4.45,Cyber Monday,CD,Alto Consumo,B2B,7.45
Equador,898039697,2000-02-02,2000-02-13,Normal,98094097,Pacote grande,3,3.0,7.0,Sem desconto,CD,Alto Consumo,B2B,10.0
Paraguai,181452465,2008-05-19,2008-06-03,Normal,98083084,Pacote grande,2,1.0,4.84,Cyber Monday,CD,Alto Consumo,B2C,5.84
Paraguai,271304490,2013-07-01,2013-07-15,Normal,98074595,Pacote grande,3,1.0,5.99,Sem desconto,CD,Alto Consumo,B2C,6.99
Paraguai,277084893,2011-11-30,2011-12-18,Normal,98077371,Pacote grande,2,3.0,5.33,Sem desconto,CD,Alto Consumo,B2B,8.33
Paraguai,283730095,2014-04-06,2018-05-04,Normal,98073212,Pacote grande,1,2.0,4.61,Sem desconto,CD,Alto Consumo,B2B,6.61
Paraguai,305002580,2011-08-20,2011-09-04,Normal,98077847,Pacote grande,2,1.0,4.0,Sem desconto,CD,Alto Consumo,B2C,5.0
Paraguai,356602040,2012-09-27,2012-10-17,Normal,98075949,Pacote grande,3,2.0,4.99,Black Friday,CD,Alto Consumo,B2C,6.99
Paraguai,367570195,2013-05-27,2013-06-13,Normal,98074761,Pacote grande,3,2.0,6.68,Sem desconto,CD,Alto Consumo,B2B,8.68
Paraguai,440340658,2000-05-17,2000-06-07,Normal,98093732,Pacote grande,2,1.0,4.73,Cyber Monday,CD,Alto Consumo,B2B,5.73
Paraguai,448449579,2006-11-30,2006-12-15,Normal,98085029,Pacote grande,2,1.0,4.99,Cyber Monday,CD,Alto Consumo,B2C,5.99
Paraguai,458554212,2005-11-23,2005-12-15,Normal,98086409,Pacote grande,1,2.0,3.84,Sem desconto,CD,Alto Consumo,B2C,5.84
Paraguai,612686122,2001-12-21,2002-01-12,Normal,98091647,Pacote grande,1,1.0,6.45,Sem desconto,CD,Alto Consumo,B2B,7.45
Paraguai,614786757,2012-04-23,2012-05-11,Normal,98076708,Pacote grande,3,1.0,3.25,Sem desconto,CD,Alto Consumo,B2C,4.25
Paraguai,619383446,2015-04-14,2015-05-06,Normal,98070990,Pacote grande,1,1.0,6.45,Data especial,CD,Alto Consumo,B2C,7.45
Paraguai,695360223,2003-11-18,2003-12-09,Devolução,98089076,Pacote grande,2,1.0,4.88,Cyber Monday,CD,Alto Consumo,B2C,5.88
Paraguai,777301763,2015-07-19,2017-08-19,Devolução,98070356,Pacote grande,2,3.0,4.33,Sem desconto,CD,Alto Consumo,B2B,7.33
Paraguai,777931056,2007-02-18,2007-03-09,Normal,98084724,Pacote grande,3,1.0,4.55,Cyber Monday,CD,Alto Consumo,B2C,5.55
Paraguai,821972070,2003-06-09,2003-06-29,Normal,98089684,Pacote grande,1,2.0,6.45,Cyber Monday,CD,Alto Consumo,B2C,8.45
Paraguai,838168914,2011-03-29,2011-04-10,Normal,98078527,Pacote grande,1,3.0,4.55,Black Friday,CD,Alto Consumo,B2C,7.55
Paraguai,862543364,2005-12-31,2006-01-15,Normal,98086272,Pacote grande,2,2.0,6.1,Sem desconto,CD,Alto Consumo,B2C,8.1
Paraguai,890670789,2006-07-01,2006-07-13,Devolução,98085630,Pacote grande,2,1.0,6.45,Sem desconto,CD,Alto Consumo,B2C,7.45
Paraguai,892235684,2013-04-21,2013-05-11,Normal,98074945,Pacote grande,3,1.0,3.86,Sem desconto,CD,Alto Consumo,B2B,4.859999999999999
Peru,126420846,2005-01-11,2005-01-30,Normal,98087556,Pacote grande,1,2.0,3.68,Sem desconto,CD,Alto Consumo,B2B,5.68
Peru,198740617,2015-07-07,2017-08-13,Normal,98070445,Pacote grande,2,3.0,6.2,Sem desconto,CD,Alto Consumo,B2C,9.2
Peru,233460961,2014-03-18,2018-04-28,Normal,98073303,Pacote grande,1,2.0,6.0,Sem desconto,CD,Alto Consumo,B2B,8.0
Peru,258459702,2014-12-16,2015-01-05,Devolução,98071784,Pacote grande,3,1.0,6.61,Cyber Monday,CD,Alto Consumo,B2C,7.61
Peru,316425048,2015-09-08,2018-03-09,Normal,98070025,Pacote grande,2,1.0,5.45,Sem desconto,CD,Alto Consumo,B2C,6.45
Peru,379587534,2003-06-04,2003-06-23,Normal,98089700,Pacote grande,1,2.0,4.45,Cyber Monday,CD,Alto Consumo,B2C,6.45
Peru,440340658,2000-05-11,2000-06-01,Normal,98093750,Pacote grande,1,2.0,6.33,Sem desconto,CD,Alto Consumo,B2B,8.33
Peru,448449579,2003-01-26,2003-02-04,Normal,98090167,Pacote grande,3,1.0,3.99,Sem desconto,CD,Alto Consumo,B2C,4.99
Peru,451629037,2003-11-04,2003-11-16,Devolução,98089127,Pacote grande,2,2.0,4.22,Cyber Monday,CD,Alto Consumo,B2B,6.22
Peru,471492301,2015-06-23,2015-07-06,Normal,98070531,Pacote grande,3,2.0,4.99,Sem desconto,CD,Alto Consumo,B2C,6.99
Peru,477490358,2000-10-27,2000-11-12,Normal,98093116,Pacote grande,1,2.0,3.99,Sem desconto,CD,Alto Consumo,B2B,5.99
Peru,531720979,2006-05-27,2006-06-11,Normal,98085744,Pacote grande,3,3.0,5.9,Sem desconto,CD,Alto Consumo,B2C,8.9
Peru,531720979,2007-09-05,2007-09-14,Devolução,98084019,Pacote grande,2,2.0,5.55,Black Friday,CD,Alto Consumo,B2C,7.55
Peru,549442190,2000-04-12,2000-05-05,Normal,98093840,Pacote grande,3,1.0,6.86,Sem desconto,CD,Alto Consumo,B2C,7.86
Peru,568383385,2004-05-31,2004-06-12,Normal,98088357,Pacote grande,1,2.0,4.1,Black Friday,CD,Alto Consumo,B2C,6.1
Peru,598384221,2015-07-30,2015-08-08,Normal,98070277,Pacote grande,2,3.0,3.99,Sem desconto,CD,Alto Consumo,B2B,6.99
Peru,648402267,2013-02-18,2013-03-11,Normal,98075218,Pacote grande,2,3.0,5.36,Sem desconto,CD,Alto Consumo,B2C,8.36
Peru,659361408,2002-07-21,2002-08-07,Normal,98090826,Pacote grande,1,3.0,5.45,Sem desconto,CD,Alto Consumo,B2B,8.45
Peru,685203305,2008-02-10,2008-02-26,Normal,98083452,Pacote grande,1,3.0,4.86,Sem desconto,CD,Alto Consumo,B2B,7.86
Peru,695360223,2014-06-12,2014-06-21,Normal,98072837,Pacote grande,2,1.0,4.61,Cyber Monday,CD,Alto Consumo,B2C,5.61
Peru,695360223,2014-08-24,2017-05-30,Normal,98072409,Pacote grande,3,2.0,7.0,Cyber Monday,CD,Alto Consumo,B2C,9.0
Peru,720465100,2004-06-21,2004-07-01,Devolução,98088270,Pacote grande,2,3.0,3.58,Sem desconto,CD,Alto Consumo,B2C,6.58
Peru,748580804,2015-07-26,2015-08-10,Normal,98070307,Pacote grande,3,2.0,3.84,Sem desconto,CD,Alto Consumo,B2C,5.84
Peru,782762817,2008-01-03,2008-01-17,Normal,98083581,Pacote grande,1,3.0,4.0,Data especial,CD,Alto Consumo,B2B,7.0
Peru,782762817,2012-12-23,2016-12-07,Normal,98075533,Pacote grande,2,1.0,4.45,Cyber Monday,CD,Alto Consumo,B2B,5.45
Peru,790342421,2000-05-05,2000-05-27,Devolução,98093771,Pacote grande,2,3.0,5.73,Sem desconto,CD,Alto Consumo,B2C,8.73
Peru,845554615,2011-01-04,2016-05-28,Normal,98078947,Pacote grande,3,1.0,5.14,Cyber Monday,CD,Alto Consumo,B2C,6.14
Peru,862543364,2015-09-17,2017-09-02,Normal,98069962,Pacote grande,2,1.0,5.58,Sem desconto,CD,Alto Consumo,B2C,6.58
Uruguai,126420846,2010-02-11,2010-03-05,Normal,98080488,Pacote grande,3,1.0,6.75,Sem desconto,CD,Alto Consumo,B2B,7.75
Uruguai,131591686,2004-03-18,2004-04-09,Normal,98088610,Pacote grande,3,2.0,6.65,Sem desconto,CD,Alto Consumo,B2C,8.65
Uruguai,194398828,2010-02-22,2010-03-12,Normal,98080436,Pacote grande,1,2.0,5.0,Sem desconto,CD,Alto Consumo,B2B,7.0
Uruguai,217065938,2014-01-05,2014-01-16,Normal,98073705,Pacote grande,1,1.0,3.12,Cyber Monday,CD,Alto Consumo,B2C,4.12
Uruguai,225237308,2013-02-14,2013-03-03,Normal,98075251,Pacote grande,2,2.0,7.0,Sem desconto,CD,Alto Consumo,B2C,9.0
Uruguai,293195079,2015-12-01,2018-01-01,Normal,98069465,Pacote grande,2,3.0,4.99,Sem desconto,CD,Alto Consumo,B2B,7.99
Uruguai,333427984,2015-09-17,2015-10-06,Normal,98069959,Pacote grande,1,3.0,5.55,Sem desconto,CD,Alto Consumo,B2C,8.55
Uruguai,353597252,2015-08-17,2015-09-06,Normal,98070175,Pacote grande,2,3.0,5.45,Sem desconto,CD,Alto Consumo,B2C,8.45
Uruguai,366718157,2013-03-06,2016-12-21,Devolução,98075157,Pacote grande,2,2.0,4.12,Sem desconto,CD,Alto Consumo,B2C,6.12
Uruguai,400089838,2005-01-10,2005-01-25,Normal,98087553,Pacote grande,1,3.0,3.58,Cyber Monday,CD,Alto Consumo,B2B,6.58
Uruguai,454188032,2013-05-04,2013-05-14,Normal,98074867,Pacote grande,2,2.0,6.22,Sem desconto,CD,Alto Consumo,B2C,8.219999999999999
Uruguai,465556184,2007-09-13,2007-10-03,Normal,98083988,Pacote grande,3,2.0,7.0,Liquidação,CD,Alto Consumo,B2C,9.0
Uruguai,529333105,2013-04-03,2013-04-13,Normal,98075020,Pacote grande,3,3.0,4.75,Black Friday,CD,Alto Consumo,B2C,7.75
Uruguai,531720979,2010-12-05,2010-12-24,Normal,98079070,Pacote grande,2,1.0,5.58,Liquidação,CD,Alto Consumo,B2C,6.58
Uruguai,541065853,2003-02-10,2003-03-04,Normal,98090115,Pacote grande,2,2.0,4.33,Sem desconto,CD,Alto Consumo,B2C,6.33
Uruguai,550048793,2012-04-26,2016-10-09,Normal,98076700,Pacote grande,2,1.0,5.99,Cyber Monday,CD,Alto Consumo,B2C,6.99
Uruguai,695668764,2006-03-10,2006-03-26,Normal,98086039,Pacote grande,3,2.0,6.99,Sem desconto,CD,Alto Consumo,B2C,8.99
Uruguai,790342421,2014-04-14,2017-04-20,Devolução,98073153,Pacote grande,3,1.0,6.55,Sem desconto,CD,Alto Consumo,B2C,7.55
Uruguai,792787007,2000-03-29,2000-04-14,Normal,98093887,Pacote grande,1,1.0,5.22,Cyber Monday,CD,Alto Consumo,B2B,6.22
Uruguai,819761666,2009-09-19,2016-01-20,Normal,98081183,Pacote grande,2,3.0,7.0,Cyber Monday,CD,Alto Consumo,B2B,10.0
Venezuela,126466824,2001-11-17,2001-12-07,Normal,98091788,Pacote grande,3,3.0,5.55,Data especial,CD,Alto Consumo,B2C,8.55
Venezuela,140565407,2007-06-11,2007-06-30,Normal,98084341,Pacote grande,2,3.0,4.9,Data especial,CD,Alto Consumo,B2C,7.9
Venezuela,162383747,2014-12-13,2014-12-23,Normal,98071801,Pacote grande,1,1.0,6.25,Cyber Monday,CD,Alto Consumo,B2C,7.25
Venezuela,224042479,2010-06-29,2010-07-17,Normal,98079804,Pacote grande,2,2.0,3.36,Cyber Monday,CD,Alto Consumo,B2B,5.359999999999999
Venezuela,229898861,2003-11-01,2003-11-14,Normal,98089136,Pacote grande,3,1.0,6.68,Sem desconto,CD,Alto Consumo,B2C,7.68
Venezuela,271304490,2012-07-18,2016-10-22,Normal,98076299,Pacote grande,1,1.0,5.88,Sem desconto,CD,Alto Consumo,B2C,6.88
Venezuela,293195079,2001-04-19,2001-05-01,Normal,98092519,Pacote grande,3,2.0,3.0,Sem desconto,CD,Alto Consumo,B2B,5.0
Venezuela,306217163,2006-04-10,2006-04-23,Normal,98085919,Pacote grande,2,3.0,3.61,Sem desconto,CD,Alto Consumo,B2B,6.609999999999999
Venezuela,367478878,2015-10-31,2015-11-14,Normal,98069667,Pacote grande,3,1.0,4.25,Sem desconto,CD,Alto Consumo,B2C,5.25
Venezuela,369207282,2013-06-04,2013-06-25,Normal,98074718,Pacote grande,1,1.0,6.12,Sem desconto,CD,Alto Consumo,B2C,7.12
Venezuela,448635016,2011-04-04,2011-04-16,Devolução,98078493,Pacote grande,3,3.0,5.99,Sem desconto,CD,Alto Consumo,B2C,8.99
Venezuela,451629037,2001-08-24,2001-09-01,Normal,98092076,Pacote grande,1,1.0,5.75,Black Friday,CD,Alto Consumo,B2B,6.75
Venezuela,477490358,2015-04-22,2018-01-31,Normal,98070943,Pacote grande,2,3.0,6.61,Cyber Monday,CD,Alto Consumo,B2B,9.61
Venezuela,548390931,2014-10-28,2014-11-08,Normal,98072047,Pacote grande,3,1.0,4.45,Cyber Monday,CD,Alto Consumo,B2B,5.45
Venezuela,550048793,2003-07-20,2003-08-09,Devolução,98089534,Pacote grande,1,3.0,6.0,Cyber Monday,CD,Alto Consumo,B2C,9.0
Venezuela,555364119,2014-07-13,2014-07-24,Normal,98072644,Pacote grande,2,1.0,3.99,Liquidação,CD,Alto Consumo,B2C,4.99
Venezuela,565333786,2011-10-29,2011-11-08,Devolução,98077509,Pacote grande,2,1.0,6.68,Cyber Monday,CD,Alto Consumo,B2C,7.68
Venezuela,598384221,2010-08-29,2016-04-23,Devolução,98079531,Pacote grande,1,1.0,4.1,Cyber Monday,CD,Alto Consumo,B2B,5.1
Venezuela,618976416,2014-11-12,2017-06-14,Devolução,98071971,Pacote grande,3,3.0,3.45,Sem desconto,CD,Alto Consumo,B2B,6.45
Venezuela,659361408,2002-05-26,2002-06-08,Normal,98091025,Pacote grande,2,2.0,7.0,Sem desconto,CD,Alto Consumo,B2B,9.0
Venezuela,680594379,2002-03-17,2002-03-27,Normal,98091295,Pacote grande,1,3.0,3.36,Sem desconto,CD,Alto Consumo,B2C,6.359999999999999
Venezuela,685203305,2005-11-26,2005-12-12,Normal,98086400,Pacote grande,1,3.0,7.0,Sem desconto,CD,Alto Consumo,B2B,10.0
Venezuela,688783313,2014-08-27,2018-06-09,Normal,98072381,Pacote grande,3,3.0,5.25,Data especial,CD,Alto Consumo,B2B,8.25
Venezuela,700754953,2006-10-21,2006-11-05,Normal,98085189,Pacote grande,2,1.0,5.73,Cyber Monday,CD,Alto Consumo,B2C,6.73
Venezuela,720326971,2000-05-09,2000-05-28,Normal,98093757,Pacote grande,3,1.0,5.25,Cyber Monday,CD,Alto Consumo,B2C,6.25
Venezuela,728304917,2015-04-27,2017-07-14,Normal,98070907,Pacote grande,1,1.0,6.73,Sem desconto,CD,Alto Consumo,B2C,7.73
Venezuela,733376144,2005-12-30,2006-01-10,Devolução,98086277,Pacote grande,2,3.0,3.45,Sem desconto,CD,Alto Consumo,B2B,6.45
